Mindat_id,Deposit_type,age_category,litho_class,Latitude,Longitude,age_midpoint_ma,lithology_status,macro_latitude,macro_longitude,macro_litho_raw,macro_litho_class,api_status,n_minerals_total,n_minerals_mapped,n_families_primary,n_families_copper,pct_mapped,age_status,continent_approx_original
205929.0,Porphyry,Unknown,other,-27.3833333333,-66.2166666667,,other,-27.3833333333,-66.2166666667,sedimentary rocks,other,ok,10,10,3,8,100.0,unknown,South_America
205930.0,Porphyry,Paleozoic,other,-30.0,-69.1666666667,261.0,other,-30.0,-69.1666666667,sedimentary rocks,other,ok,10,10,5,9,100.0,resolved,South_America
205932.0,Porphyry,Unknown,volcanic,-30.9333333333,-69.6333333333,,resolved,-30.9333333333,-69.6333333333,sedimentary and volcanic rocks,volcanic,ok,4,4,2,4,100.0,unknown,South_America
205933.0,Porphyry,Cenozoic,volcanic,-31.2416666667,-70.1766666667,65.0,resolved,-31.2416666667,-70.1766666667,unclassified volcanic rocks,volcanic,ok,4,4,2,4,100.0,resolved,South_America
205935.0,Porphyry,Cenozoic,mafic,-18.1066666667,178.178333333,6.0,resolved,-18.1066666667,178.178333333,mafic-intermediate volcanic rocks,mafic,ok,8,8,3,6,100.0,resolved,Oceania
205936.0,Porphyry,Cenozoic,volcanic,39.8116666667,25.1922222222,52.5,resolved,39.8116666667,25.1922222222,flow(s); intermediate volcanic rocks; rhyodacite,volcanic,ok,21,21,7,16,100.0,resolved,Europe
205937.0,Porphyry,Cenozoic,metamorphic,41.019946,25.746143,19.6,resolved,41.019946,25.746143,"Major:{gneiss}, Minor{phyllite,amphibolite,schist group}; metamorphic; felsic volcanic rocks",metamorphic,ok,49,49,7,24,100.0,resolved,Europe
205938.0,Porphyry,Unknown,carbonate,41.089063397424,23.130098848306,,resolved,41.089063397424,23.130098848306,"Major:{conglomerate}, Minor{limestone,marl,clay}; crystalline metamorphic rocks",carbonate,ok,8,8,2,7,100.0,unknown,Europe
205939.0,Porphyry,Unknown,volcanic,18.5166666667,-70.25,,resolved,18.5166666667,-70.25,volcanic: interlayered sedimentary and volcanic rocks; mafic-felsic mixed volcanic rocks,volcanic,ok,5,5,2,5,100.0,unknown,North_America
205942.0,Porphyry,Cenozoic,other,-22.4666666667,-68.9666666667,35.5,other,-22.4666666667,-68.9666666667,sedimentary rocks,other,ok,4,4,1,3,100.0,resolved,South_America
205943.0,Porphyry,Cenozoic,other,-23.3,-69.2333333333,63.5,other,-23.3,-69.2333333333,sedimentary rocks,other,ok,7,7,4,7,100.0,resolved,South_America
205944.0,Porphyry,Cenozoic,other,-22.37964284915,-68.914602851868,33.5,other,-22.37964284915,-68.914602851868,sedimentary rocks,other,ok,18,18,6,12,100.0,resolved,South_America
205945.0,Porphyry,Cenozoic,other,-21.9166666667,-69.8333333333,15.99,other,-21.9166666667,-69.8333333333,sedimentary rocks,other,ok,3,3,3,3,100.0,resolved,South_America
205947.0,Porphyry,Cenozoic,other,-22.4166666667,-68.95,37.900000000000006,other,-22.4166666667,-68.95,sedimentary rocks,other,ok,38,38,6,11,100.0,resolved,South_America
205949.0,Porphyry,Cenozoic,other,-32.4075,-70.425,11.35,other,-32.4075,-70.425,intrusive igneous rocks,other,ok,21,21,6,13,100.0,resolved,South_America
205950.0,Porphyry,Mesozoic,volcanic,-46.0333333333,-72.15,85.0,resolved,-46.0333333333,-72.15,volcanic rocks,volcanic,ok,7,7,4,7,100.0,resolved,South_America
205951.0,Porphyry,Unknown,felsic,-18.5933333333,-69.45,,resolved,-18.5933333333,-69.45,intermediate-felsic volcanic rocks,felsic,ok,4,4,2,4,100.0,unknown,South_America
205952.0,Porphyry,Cenozoic,other,-28.5,-70.3,64.0,other,-28.5,-70.3,intrusive igneous rocks,other,ok,13,13,6,11,100.0,resolved,South_America
205978.0,Porphyry,Mesozoic,felsic,31.6591666667,53.8497222222,112.0,resolved,31.6591666667,53.8497222222,sedimentary rocks; granite,felsic,ok,25,25,7,18,100.0,resolved,Africa
205979.0,Porphyry,Cenozoic,carbonate,31.5763888889,53.8233333333,29.0,resolved,31.5763888889,53.8233333333,limestone; sedimentary rocks,carbonate,ok,13,13,5,10,100.0,resolved,Africa
205981.0,Porphyry,Paleozoic,other,46.9897222222,74.9872222222,329.5,other,46.9897222222,74.9872222222,intrusive igneous rocks,other,ok,37,37,7,19,100.0,resolved,Asia
205982.0,Porphyry,Paleozoic,felsic,49.1591666667,75.6008333333,308.5,resolved,49.1591666667,75.6008333333,intermediate-felsic volcanic rocks,felsic,ok,19,19,6,15,100.0,resolved,Asia
205983.0,Porphyry,Unknown,other,52.3333333333,62.1833333333,,other,52.3333333333,62.1833333333,clay; sedimentary rocks,other,ok,13,13,3,11,100.0,unknown,Asia
205984.0,Porphyry,Paleozoic,felsic,50.152366,73.004547,410.0,resolved,50.152366,73.004547,intermediate-felsic volcanic rocks,felsic,ok,26,26,6,17,100.0,resolved,Asia
205985.0,Porphyry,Precambrian,other,51.846900508083,74.291111826897,552.5,other,51.846900508083,74.291111826897,sedimentary rocks,other,ok,39,39,8,25,100.0,resolved,Asia
205986.0,Porphyry,Mesozoic,volcanic,19.3833333333,-100.683333333,136.0,resolved,19.3833333333,-100.683333333,sedimentary and volcanic rocks; acidic igneous extrusive; volcanic: mafic rocks,volcanic,ok,8,8,2,6,100.0,resolved,North_America
205987.0,Porphyry,Precambrian,volcanic,19.1166666667,-102.916666667,1012.45,resolved,19.1166666667,-102.916666667,unclassified volcanic rocks; conglomerate; sedimentary,volcanic,ok,6,6,4,6,100.0,resolved,North_America
205988.0,Porphyry,Cenozoic,volcanic,19.0013888889,-101.955555556,32.5,resolved,19.0013888889,-101.955555556,acidic igneous intrusive; plutonic: undivided granitic rocks; sedimentary and volcanic rocks,volcanic,ok,11,11,4,10,100.0,resolved,North_America
205989.0,Porphyry,Cenozoic,metamorphic,15.3188888889,-92.3305555556,5.8,resolved,15.3188888889,-92.3305555556,gneiss; plutonic: undivided granitic rocks; intrusive igneous rocks,metamorphic,ok,7,7,4,7,100.0,resolved,North_America
205991.0,Porphyry,Mesozoic,felsic,27.0516666667,-108.341111111,200.0,resolved,27.0516666667,-108.341111111,volcanic: felsic rocks; acidic igneous extrusive; ignimbrite(s); felsic volcanic rocks,felsic,ok,8,8,3,7,100.0,resolved,North_America
205992.0,Porphyry,Cenozoic,felsic,26.2522222222,-107.329444444,46.3,resolved,26.2522222222,-107.329444444,acidic igneous intrusive; volcanic: felsic rocks; ignimbrite(s); felsic volcanic rocks,felsic,ok,8,8,3,8,100.0,resolved,North_America
205993.0,Porphyry,Cenozoic,mafic,19.45,-96.85,3.95,resolved,19.45,-96.85,volcanic: mafic rocks; sedimentary and volcanic rocks; basic igneous extrusive,mafic,ok,8,8,4,7,100.0,resolved,North_America
205994.0,Porphyry,Cenozoic,felsic,31.0555555556,-110.420833333,63.0,resolved,31.0555555556,-110.420833333,sedimentary; plutonic: undivided granitic rocks; ignimbrite(s); felsic volcanic rocks,felsic,ok,12,12,6,9,100.0,resolved,North_America
205996.0,Porphyry,Cenozoic,felsic,25.6680555556,-107.351111111,53.7,resolved,25.6680555556,-107.351111111,acidic igneous intrusive; volcanic: felsic rocks; ignimbrite(s); felsic volcanic rocks,felsic,ok,9,9,4,7,100.0,resolved,North_America
205998.0,Porphyry,Cenozoic,volcanic,26.7236111111,-108.233333333,57.2,resolved,26.7236111111,-108.233333333,intrusive igneous rocks; plutonic: undivided granitic rocks; metavolcanic,volcanic,ok,8,8,4,7,100.0,resolved,North_America
206003.0,Porphyry,Unknown,other,-5.715,-79.2069444444,,other,-5.715,-79.2069444444,intrusive igneous rocks,other,ok,9,9,4,7,100.0,unknown,South_America
206004.0,Porphyry,Unknown,other,-13.9291666667,-75.35,,other,-13.9291666667,-75.35,sedimentary rocks,other,ok,11,11,3,7,100.0,unknown,South_America
206005.0,Porphyry,Cenozoic,other,-17.097725754867,-70.627246168525,54.0,other,-17.097725754867,-70.627246168525,sedimentary rocks,other,ok,19,19,8,16,100.0,resolved,South_America
206008.0,Porphyry,Cenozoic,volcanic,-14.9083333333,-71.3133333333,33.0,resolved,-14.9083333333,-71.3133333333,volcanic rocks,volcanic,ok,19,19,6,12,100.0,resolved,South_America
206009.0,Porphyry,Cenozoic,other,-6.08333333333,-79.2833333333,15.0,other,-6.08333333333,-79.2833333333,sedimentary rocks,other,ok,24,24,7,16,100.0,resolved,South_America
206012.0,Porphyry,Mesozoic,felsic,44.095,22.0941666667,85.07,resolved,44.095,22.0941666667,andesite; volcanic rocks,felsic,ok,35,35,7,20,100.0,resolved,Europe
206013.0,Porphyry,Cenozoic,volcanic,43.2333333333,20.7166666667,28.45,resolved,43.2333333333,20.7166666667,volcaniclastic; intrusive igneous rocks,volcanic,ok,5,5,3,5,100.0,resolved,Europe
206050.0,VMS,Precambrian,mafic,-21.304821351187,119.27789306641,3250.0,resolved,-21.304821351187,119.27789306641,mafic-ultramafic volcanic rocks; igneous mafic volcanic; basalt,mafic,ok,30,30,8,19,100.0,resolved,Oceania
206052.0,VMS,Precambrian,metamorphic,-21.122252058441,119.25905055786,3250.0,resolved,-21.122252058441,119.25905055786,sedimentary; metamorphic; sandstone; mafic-ultramafic volcanic rocks,metamorphic,ok,15,15,6,12,100.0,resolved,Oceania
206070.0,IOCG,Precambrian,felsic,-21.8,140.716666667,1532.5,resolved,-21.8,140.716666667,ash; igneous felsic intrusive; granite; intrusive igneous rocks,felsic,ok,6,6,4,6,100.0,resolved,Oceania
206132.0,Porphyry,Cenozoic,carbonate,45.869722222222,22.870833333333,12.8,resolved,45.869722222222,22.870833333333,"Major:{conglomerate}, Minor{sandstone,limestone,marl}; mudstone-carbonate-sandstone-conglomerate",carbonate,ok,14,14,4,9,100.0,resolved,Europe
206134.0,Porphyry,Unknown,carbonate,44.75,21.95,,resolved,44.75,21.95,"Major:{conglomerate}, Minor{sandstone,limestone,marl}; sedimentary rocks",carbonate,ok,7,7,3,6,100.0,unknown,Europe
206135.0,Porphyry,Mesozoic,other,45.5666666667,22.2333333333,76.555,other,45.5666666667,22.2333333333,"Major:{gravel}, Minor{sand,clay}; sedimentary rocks",other,ok,4,4,2,4,100.0,resolved,Europe
206136.0,Porphyry,Cenozoic,volcanic,46.2666666667,22.15,8.45,resolved,46.2666666667,22.15,"Major:{marble}, Minor{quartzite,meta-tuff group,shale/slate}; metamorphic; sedimentary rocks",volcanic,ok,18,18,5,13,100.0,resolved,Europe
206137.0,Porphyry,Unknown,metamorphic,44.75,22.0,,resolved,44.75,22.0,"crystalline metamorphic rocks; Major:{gneiss}, Minor{amphibolite,mica schist,marble}; metamorphic",metamorphic,ok,4,4,2,4,100.0,unknown,Europe
206138.0,Porphyry,Unknown,other,45.55,22.35,,other,45.55,22.35,"Major:{gravel}, Minor{sand,clay}; sedimentary rocks",other,ok,4,4,2,4,100.0,unknown,Europe
206139.0,Porphyry,Cenozoic,carbonate,46.15,22.85,11.355,resolved,46.15,22.85,"mudstone-carbonate-sandstone-conglomerate; Major:{andesite}, Minor{rhyolite,rhyodacite}",carbonate,ok,21,21,7,17,100.0,resolved,Europe
206140.0,Porphyry,Cenozoic,carbonate,46.0611111111,22.9666666667,11.335,resolved,46.0611111111,22.9666666667,"mudstone-carbonate-sandstone-conglomerate; Major:{andesite}, Minor{rhyolite,rhyodacite}",carbonate,ok,11,11,5,9,100.0,resolved,Europe
206141.0,Porphyry,Cenozoic,carbonate,46.1666666667,22.9,14.15,resolved,46.1666666667,22.9,"mudstone-carbonate-sandstone-conglomerate; Major:{andesite}, Minor{rhyolite,rhyodacite}",carbonate,ok,8,8,4,8,100.0,resolved,Europe
206142.0,Porphyry,Unknown,other,50.4666666667,19.6166666667,,other,50.4666666667,19.6166666667,sedimentary rocks,other,ok,17,17,5,15,100.0,unknown,Europe
206143.0,Porphyry,Unknown,carbonate,50.1166666667,19.95,,resolved,50.1166666667,19.95,"sedimentary rocks; Major:{clay}, Minor{sand,silt,limestone}",carbonate,ok,12,12,5,11,100.0,unknown,Europe
206145.0,Porphyry,Mesozoic,other,58.9666666667,152.683333333,115.475,other,58.9666666667,152.683333333,sedimentary rocks,other,ok,25,25,7,16,100.0,resolved,Asia
206147.0,Porphyry,Mesozoic,siliciclastic,66.6,164.566666667,141.8,resolved,66.6,164.566666667,"sandstone, siltstone, shale; marine fossils; ; volcanic; intrusive igneous rocks",siliciclastic,ok,42,42,7,23,100.0,resolved,Asia
206148.0,Porphyry,Cenozoic,siliciclastic,66.4833333333,164.733333333,22.2,resolved,66.4833333333,164.733333333,"sedimentary rocks; sandstone, siltstone, shale, coal; plant fossils; ; volcanic",siliciclastic,ok,42,42,8,24,100.0,resolved,Asia
206152.0,Porphyry,Cenozoic,other,54.2833333333,157.666666667,14.15,other,54.2833333333,157.666666667,sedimentary rocks,other,ok,13,13,3,9,100.0,resolved,Asia
206153.0,Porphyry,Mesozoic,other,59.7166666667,150.316666667,94.5,other,59.7166666667,150.316666667,intrusive igneous rocks,other,ok,7,7,3,6,100.0,resolved,Asia
206154.0,Porphyry,Mesozoic,other,59.25,153.766666667,122.55,other,59.25,153.766666667,intrusive igneous rocks,other,ok,8,8,3,6,100.0,resolved,Asia
206156.0,Porphyry,Cenozoic,other,53.75,126.616666667,10.5,other,53.75,126.616666667,intrusive igneous rocks,other,ok,12,12,3,10,100.0,resolved,Asia
206157.0,Porphyry,Paleozoic,other,54.05,89.5666666667,355.5,other,54.05,89.5666666667,sedimentary rocks,other,ok,5,5,3,5,100.0,resolved,Asia
206158.0,Porphyry,Paleozoic,felsic,53.2333333333,60.5666666667,340.0,resolved,53.2333333333,60.5666666667,"Major:{limestone}, Minor{shale/slate,rhyolite,andesite group}; sedimentary rocks",felsic,ok,7,7,2,5,100.0,resolved,Asia
206159.0,Porphyry,Paleozoic,felsic,53.0875,57.4683333333,351.5,resolved,53.0875,57.4683333333,"Major:{siliclastics, consolidated}, Minor{schist group,basalt group,dacite}; sedimentary rocks",felsic,ok,20,20,5,14,100.0,resolved,Europe
206160.0,Porphyry,Paleozoic,carbonate,54.7166666667,61.0666666667,338.5,resolved,54.7166666667,61.0666666667,limestone; intrusive igneous rocks,carbonate,ok,9,9,3,8,100.0,resolved,Asia
206163.0,Porphyry,Unknown,other,41.0977777778,70.1258333333,,other,41.0977777778,70.1258333333,intrusive igneous rocks,other,ok,8,8,4,7,100.0,unknown,Asia
206167.0,Porphyry,Paleozoic,volcanic,40.7986111111,69.7061111111,347.5,resolved,40.7986111111,69.7061111111,sedimentary and volcanic rocks,volcanic,ok,8,8,4,7,100.0,resolved,Asia
206169.0,Porphyry,Paleozoic,other,40.7769444444,69.7791666667,289.5,other,40.7769444444,69.7791666667,intrusive igneous rocks,other,ok,10,10,4,9,100.0,resolved,Asia
206170.0,Porphyry,Cenozoic,mafic,-9.61194,160.16424,28.45,resolved,-9.61194,160.16424,mafic volcanic rocks,mafic,ok,17,17,6,13,100.0,resolved,Oceania
206171.0,Porphyry,Cenozoic,mafic,-9.36666666667,159.733333333,2.655,resolved,-9.36666666667,159.733333333,mafic volcanic rocks,mafic,ok,9,9,4,7,100.0,resolved,Oceania
206172.0,Porphyry,Cenozoic,mafic,-9.43333333333,159.833333333,24.4,resolved,-9.43333333333,159.833333333,mafic volcanic rocks,mafic,ok,7,7,3,6,100.0,resolved,Oceania
206173.0,Porphyry,Cenozoic,mafic,-8.08333333333,157.516666667,3.95,resolved,-8.08333333333,157.516666667,mafic-intermediate volcanic rocks,mafic,ok,7,7,2,5,100.0,resolved,Oceania
206176.0,Porphyry,Mesozoic,siliciclastic,66.525,19.8136111111,94.5,resolved,66.525,19.8136111111,"Major:{granodiorite-diorite group}, Minor{granite,syenite-monzonite group,meta-granodiorite-diorite group}; greywacke, phyllite, mica schist, meta-arkose, graphitic schist, paragneiss, conglomerate, amphibolite; Metagreywacke, mica schist, graphite- and/or sulphide-bearing schist, paragneiss, migmatite, quartzite, amphibolite; schist; paragneiss",siliciclastic,ok,10,10,4,9,100.0,resolved,Europe
206180.0,Porphyry,Unknown,mafic,10.1333333333,124.25,,resolved,10.1333333333,124.25,mafic-intermediate volcanic rocks,mafic,ok,9,9,6,9,100.0,unknown,Asia
206190.0,Porphyry,Cenozoic,other,11.8166666667,125.25,10.65,other,11.8166666667,125.25,sedimentary rocks,other,ok,6,6,2,6,100.0,resolved,Asia
206191.0,Porphyry,Cenozoic,other,9.43333333333,122.7,19.5,other,9.43333333333,122.7,sedimentary rocks,other,ok,10,10,4,7,100.0,resolved,Asia
206195.0,Porphyry,Cenozoic,other,9.58333333333,122.566666667,17.5,other,9.58333333333,122.566666667,sedimentary rocks,other,ok,20,20,6,13,100.0,resolved,Asia
206196.0,Porphyry,Unknown,other,9.56666666667,122.633333333,,other,9.56666666667,122.633333333,sedimentary rocks,other,ok,5,5,2,4,100.0,unknown,Asia
206199.0,Porphyry,Unknown,other,13.5,121.883333333,,other,13.5,121.883333333,sedimentary rocks,other,ok,16,16,6,11,100.0,unknown,Asia
206202.0,Porphyry,Cenozoic,other,13.424352095715,121.98377421588,20.5,other,13.424352095715,121.98377421588,sedimentary rocks,other,ok,30,30,6,18,100.0,resolved,Asia
206205.0,Porphyry,Cenozoic,other,9.6002021352618,125.55099008653,3.95,other,9.6002021352618,125.55099008653,sedimentary rocks,other,ok,10,10,5,8,100.0,resolved,Asia
206207.0,Porphyry,Unknown,other,7.55,126.166666667,,other,7.55,126.166666667,sedimentary rocks,other,ok,5,5,3,4,100.0,unknown,Asia
206208.0,Porphyry,Unknown,other,7.59166666667,126.066666667,,other,7.59166666667,126.066666667,sedimentary rocks,other,ok,9,9,5,6,100.0,unknown,Asia
206210.0,Porphyry,Cenozoic,other,7.35,126.016666667,10.65,other,7.35,126.016666667,sedimentary rocks,other,ok,8,8,3,7,100.0,resolved,Asia
206211.0,Porphyry,Unknown,other,6.56666666667,124.4,,other,6.56666666667,124.4,sedimentary rocks,other,ok,8,8,6,8,100.0,unknown,Asia
206212.0,Porphyry,Cenozoic,volcanic,40.8566666667,39.6530555556,60.65,resolved,40.8566666667,39.6530555556,sedimentary and volcanic rocks,volcanic,ok,16,16,5,13,100.0,resolved,Europe
206213.0,Porphyry,Mesozoic,metamorphic,41.8333333333,27.6783333333,75.0,resolved,41.8333333333,27.6783333333,plutonic; crystalline metamorphic rocks,metamorphic,ok,6,6,3,5,100.0,resolved,Europe
206214.0,Porphyry,Mesozoic,metamorphic,41.9333333333,27.45,81.69999999999999,resolved,41.9333333333,27.45,crystalline metamorphic rocks; meta-sediment group; metamorphic,metamorphic,ok,20,20,6,13,100.0,resolved,Europe
206217.0,Porphyry,Mesozoic,metamorphic,41.9113888889,27.3166666667,73.95,resolved,41.9113888889,27.3166666667,crystalline metamorphic rocks,metamorphic,ok,13,13,5,10,100.0,resolved,Europe
206218.0,Porphyry,Mesozoic,volcanic,41.2229,41.9574,123.565,resolved,41.2229,41.9574,sedimentary and volcanic rocks,volcanic,ok,6,6,3,6,100.0,resolved,Europe
206219.0,Porphyry,Cenozoic,metamorphic,39.2666666667,39.6,36.0,resolved,39.2666666667,39.6,greenschist; metamorphic; intermediate volcanic rocks,metamorphic,ok,9,9,3,8,100.0,resolved,Europe
206220.0,Porphyry,Cenozoic,volcanic,40.9261111111,35.44,37.9,resolved,40.9261111111,35.44,sedimentary and volcanic rocks,volcanic,ok,10,10,4,9,100.0,resolved,Europe
206222.0,Porphyry,Unknown,felsic,39.630195375142,27.106821860005,,resolved,39.630195375142,27.106821860005,plutonic; felsic volcanic rocks,felsic,ok,43,43,7,20,100.0,unknown,Europe
206223.0,Porphyry,Cenozoic,other,40.5775,40.9045,60.65,other,40.5775,40.9045,intrusive igneous rocks,other,ok,17,17,5,14,100.0,resolved,Europe
206293.0,Porphyry,Cenozoic,felsic,38.9219444444,46.1883333333,39.5,resolved,38.9219444444,46.1883333333,granite group; intrusive igneous rocks,felsic,ok,25,25,6,17,100.0,resolved,Europe
206294.0,Porphyry,Mesozoic,felsic,41.1047222222,44.8566666667,145.5,resolved,41.1047222222,44.8566666667,diorite; sedimentary and volcanic rocks,felsic,ok,27,27,8,19,100.0,resolved,Europe
206295.0,Porphyry,Mesozoic,felsic,39.1,46.4666666667,143.5,resolved,39.1,46.4666666667,andesite tuffite; sedimentary and volcanic rocks,felsic,ok,17,17,4,11,100.0,resolved,Europe
206296.0,Porphyry,Cenozoic,other,39.375,46.0227777778,22.0,other,39.375,46.0227777778,sedimentary rocks,other,ok,36,36,7,21,100.0,resolved,Europe
206299.0,Porphyry,Paleozoic,metamorphic,41.8,22.8666666667,315.0,resolved,41.8,22.8666666667,crystalline metamorphic rocks,metamorphic,ok,6,6,2,5,100.0,resolved,Europe
206300.0,Porphyry,Cenozoic,metamorphic,41.3666666667,22.8166666667,35.599999999999994,resolved,41.3666666667,22.8166666667,crystalline metamorphic rocks,metamorphic,ok,12,12,6,10,100.0,resolved,Europe
206301.0,Porphyry,Cenozoic,metamorphic,41.6166666667,22.8833333333,22.0,resolved,41.6166666667,22.8833333333,metamorphic; crystalline metamorphic rocks,metamorphic,ok,49,49,7,25,100.0,resolved,Europe
